764,K2-117,2,1.291505,0,0,3842.12,0.58,10/5/2017,K2-117 b,0,0,0.43,217.624985,32.245851,0
765,K2-117,2,5.44482,0,0,3842.12,0.58,10/5/2017,K2-117 c,0,0,1.51,217.624985,32.245851,0
766,K2-118,1,50.92092,0,0,4726.29,0.76,10/5/2017,K2-118 b,0,0,4.74,211.191837,32.820821,0
767,K2-119,1,7.728578,0,0,4752.8,0.76,10/5/2017,K2-119 b,0,0,1.13,209.765182,33.186029,0
768,K2-12,1,8.28212,0,294,5800,1.01,7/16/2015,K2-12 b,1003,0,5.05,262.463038,58.791339,0
769,K2-120,1,9.562742,0,0,4349.9,0.69,10/5/2017,K2-120 b,0,0,1.52,209.50031,33.41107,0
770,K2-121,1,5.185754,0,0,4471.38,0.71,10/5/2017,K2-121 b,0,0,0.83,206.933093,28.937199,0
771,K2-122,1,2.219405,0,0,3993.36,0.63,10/5/2017,K2-122 b,0,0,0.52,203.781092,29.532286,0
772,K2-123,1,30.956763,0,0,4075.67,0.65,10/5/2017,K2-123 b,0,0,2.7,205.513563,36.914149,0
773,K2-124,1,6.413539,0,0,3560.7,0.44,10/5/2017,K2-124 b,0,0,2.39,203.23164,36.725906,0
774,K2-125,1,21.750264,0,0,3654.47,0.49,10/5/2017,K2-125 b,0,0,5.01,318.87729,46.522167,0
775,K2-126,1,7.387073,0,0,4367.83,0.7,10/5/2017,K2-126 b,0,0,0.95,318.558328,47.993583,0
776,K2-127,1,3.588165,0,0,4387.84,0.7,10/5/2017,K2-127 b,0,0,1.05,324.401708,48.897359,0
777,K2-128,1,5.675819,0,0,4469.51,0.71,10/5/2017,K2-128 b,0,0,1.38,321.981381,52.553324,0
778,K2-129,1,8.239493,0,0,3459.09,0.36,10/5/2017,K2-129 b,0,0,4.51,12.144835,-16.57271,0
779,K2-13,1,39.91488,0,290,5698,0.8,7/16/2015,K2-13 b,511,0,63.37,257.617098,57.156215,0
780,K2-130,1,2.49412,0,0,4356.47,0.7,10/5/2017,K2-130 b,0,0,1.17,18.257101,-15.172123,0
781,K2-131,1,0.3693038,3,174,5200,0.84,10/19/2017,K2-131 b,0,1.6,0.18,286.680756,51.82621,0
782,K2-132,1,9.1751,0,0,4840,1.08,10/19/2017,K2-132 b,0,19.0698,0,285.334227,52.656993,0
783,K2-133,3,3.0712,0,78,3655,0.51,10/26/2017,K2-133 b,0,0,0,174.753465,-14.067967,0
784,K2-133,3,4.8682,0,78,3655,0.51,10/26/2017,K2-133 c,0,0,0,174.753465,-14.067967,0
785,K2-133,3,11.0234,0,78,3655,0.51,10/26/2017,K2-133 d,0,0,0,174.753465,-14.067967,0
786,K2-135,3,1.208957,0,30.3,4255,0.66,11/2/2017,K2-135 b,1044,0,0.42,81.344525,-57.182757,0
787,K2-135,3,3.64802,0,30.3,4255,0.66,11/2/2017,K2-135 c,722,0,0.87,81.344525,-57.182757,0
788,K2-135,3,6.20141,0,30.3,4255,0.66,11/2/2017,K2-135 d,605,0,1.24,81.344525,-57.182757,0
789,K2-14,1,8.36802,0,219,3789,0.47,7/16/2015,K2-14 b,488,0,0.69,270.399022,61.667554,0
790,K2-15,1,11.8104,0,437,5131,0.72,7/16/2015,K2-15 b,676,0,1.98,268.742315,63.141191,0
791,K2-16,2,7.6188,0,324,4742,0.68,7/7/2016,K2-16 b,658,0,6.08,262.91197,61.777077,0
792,K2-16,2,19.07863,0,324,4742,0.68,7/7/2016,K2-16 c,485,0,20.9,262.91197,61.777077,0
793,K2-17,1,17.96753,0,134,4320,0.71,7/16/2015,K2-17 b,487,0,0.85,266.619571,65.102114,0
794,K2-18,1,32.94488,0,34,3503,0.41,7/16/2015,K2-18 b,272,0,9.03,254.632411,62.57573,0
795,K2-19,3,7.9194,0,291,5430,0.93,7/7/2016,K2-19 b,854,0,0.35,267.029433,58.393576,0
796,K2-19,3,11.90715,0,291,5430,0.93,7/7/2016,K2-19 c,745,0,5.06,267.029433,58.393576,0
797,K2-19,3,2.50856,0,291,5430,0.93,7/7/2016,K2-19 d,1252,0,1.94,267.029433,58.393576,0
798,K2-21,2,9.32414,3.7,65,4043,0.64,9/18/2015,K2-21 b,500,0,5.9,48.936392,-57.179065,0
799,K2-21,2,15.5012,5.4,65,4043,0.64,9/18/2015,K2-21 c,420,0,8.4,48.936392,-57.179065,0
800,K2-22,1,0.381078,0,225,3830,0.6,10/15/2015,K2-22 b,2100,0,0.2,256.532061,56.81606,0
801,K2-24,2,20.88508,0,181,5743,1.12,7/7/2016,K2-24 b,709,0,3,349.999657,19.205326,0
802,K2-24,2,42.36342,0,181,5743,1.12,7/7/2016,K2-24 c,560,0,3.7,349.999657,19.205326,0
803,K2-25,1,3.484552,0,45.7,3180,0.29,9/28/2017,K2-25 b,0,0,0,178.255361,-25.292946,0
804,K2-26,1,14.5665,0,93,3785,0.56,1/21/2016,K2-26 b,430,0,3.9,187.221931,3.901722,0
805,K2-27,1,6.771315,0.41,0,5248,0.87,2/9/2017,K2-27 b,902,4.6,0,261.027364,56.986966,0
806,K2-28,1,2.260455,0,53,3214,0.26,2/25/2016,K2-28 b,568,0,1.2,54.457499,-49.894684,0
807,K2-29,1,3.2588321,0.04,185,5358,0.94,3/24/2016,K2-29 b,1171,12.7132,0.15,170.513611,-19.54991,0
808,K2-3,3,10.05449,0,42,3896,0.6,7/7/2016,K2-3 b,463,0,4.4,264.986589,55.250155,0
809,K2-3,3,24.64354,0,42,3896,0.6,7/7/2016,K2-3 c,344,0,12,264.986589,55.250155,0
810,K2-3,3,44.55983,0,42,3896,0.6,7/7/2016,K2-3 d,282,0,19,264.986589,55.250155,0
811,K2-30,1,4.098503,0.098,278,5425,0.9,4/14/2016,K2-30 b,1092,8.89924,0.42,164.50137,-27.549569,0
812,K2-31,1,1.25785,0,0,5280,0.91,12/1/2016,K2-31 b,,25.10857,0.5,352.995117,18.275339,0
813,K2-32,3,8.99213,0.16,0,5275,0.86,2/9/2017,K2-32 b,817,2.7,0,0.545996,15.801803,0
814,K2-32,3,20.6602,0,0,5275,0.86,2/9/2017,K2-32 c,619,0,0,0.545996,15.801803,0
815,K2-32,3,31.7154,0.92,0,5275,0.86,2/9/2017,K2-32 d,537,4.7,0,0.545996,15.801803,0
816,K2-33,1,5.424865,0,145,3540,0.56,6/23/2016,K2-33 b,0,0,0.27,354.420445,23.100591,0
817,K2-34,1,2.995607,0.15,377,6132,1.28,6/3/2016,K2-34 b,1742,41.3179,0.25,202.138807,31.134379,0
818,K2-35,2,2.39984,0,0,4680,0.76,7/7/2016,K2-35 b,979,0,1.85,258.928609,56.174436,0
819,K2-35,2,5.60912,0,0,4680,0.76,7/7/2016,K2-35 c,737,0,5.23,258.928609,56.174436,0
820,K2-36,2,1.42266,0,0,4924,0.8,7/7/2016,K2-36 b,1232,0,0.78,254.976208,57.737861,0
821,K2-36,2,5.34059,0,0,4924,0.8,7/7/2016,K2-36 c,793,0,10,254.976208,57.737861,0
822,K2-37,3,4.44117,0,0,5413,0.9,7/7/2016,K2-37 b,974,0,2.07,350.73676,18.770772,0
823,K2-37,3,6.42904,0,0,5413,0.9,7/7/2016,K2-37 c,861,0,3.36,350.73676,18.770772,0
824,K2-37,3,14.09189,0,0,5413,0.9,7/7/2016,K2-37 d,663,0,12.4,350.73676,18.770772,0
825,K2-38,2,4.01593,8.5,0,5757,1.07,7/7/2016,K2-38 b,1184,2.9,1.35,349.62877,22.120781,0
826,K2-38,2,10.56103,2.7,0,5757,1.07,7/7/2016,K2-38 c,858,4.6,6.9,349.62877,22.120781,0
827,K2-39,1,4.60497,0.47,298.18,4912,1.19,2/9/2017,K2-39 b,1670,4.4,0,55.427131,-52.747374,0
828,K2-4,1,10.00329,0,0,4197,0.63,7/16/2015,K2-4 b,563,0,0.72,270.754726,54.376143,0
829,K2-42,1,6.68796,0,0,4613,0.7,7/18/2016,K2-42 b,0,0,0,274.654975,54.105023,0
830,K2-43,1,3.47114,0,0,3939,0.6,7/18/2016,K2-43 b,0,0,0,262.897444,51.360609,0
831,K2-44,1,5.65688,0,0,5912,1.15,7/18/2016,K2-44 b,0,0,0,268.469863,55.224782,0
832,K2-45,1,1.7292684,0,0,4103,0.5,7/18/2016,K2-45 b,0,0,0,261.485585,53.450988,0
833,K2-46,1,19.1541,0,0,6256,0.96,7/18/2016,K2-46 b,0,0,0,267.387858,56.742135,0
834,K2-47,1,31.6372,0,0,5054,0.75,7/18/2016,K2-47 b,0,0,0,255.103553,56.351453,0
835,K2-48,1,20.5065,0,0,4899,0.77,7/18/2016,K2-48 b,0,0,0,266.193059,61.27416,0
836,K2-49,1,2.77065,0,0,4175,0.51,7/18/2016,K2-49 b,0,0,0,268.118528,62.070231,0
837,K2-5,2,5.73594,0,0,3930,0.61,7/7/2016,K2-5 b,565,0,4.04,261.144043,53.172557,0
838,K2-5,2,10.93241,0,0,3930,0.61,7/7/2016,K2-5 c,456,0,11.6,261.144043,53.172557,0
839,K2-50,1,8.7529,0,0,4326,0.61,7/18/2016,K2-50 b,0,0,0,252.271172,59.32254,0
840,K2-52,1,3.53482,0,0,6113,1.21,7/18/2016,K2-52 b,0,0,0,352.626783,16.532404,0
841,K2-53,1,12.2054,0,0,5269,0.83,7/18/2016,K2-53 b,0,0,0,354.63148,21.272953,0
842,K2-54,1,9.7843,0,0,3798,0.42,7/18/2016,K2-54 b,0,0,0,42.190055,-56.535277,0
843,K2-55,1,2.849258,0,0,4456,0.7,7/18/2016,K2-55 b,0,0,0,39.933288,-52.632157,0
844,K2-57,1,9.0063,0,0,4434,0.68,7/18/2016,K2-57 b,0,0,0,51.74158,-59.005226,0
845,K2-58,3,7.05254,0,0,5413,0.89,7/18/2016,K2-58 b,0,0,0,44.721183,-51.379678,0
846,K2-58,3,2.53726,0,0,5413,0.89,7/18/2016,K2-58 c,0,0,0,44.721183,-51.379678,0
847,K2-58,3,22.8827,0,0,5413,0.89,7/18/2016,K2-58 d,0,0,0,44.721183,-51.379678,0
848,K2-59,2,20.6921,0,0,5055,0.77,7/18/2016,K2-59 b,0,0,0,48.555141,-55.797296,0
849,K2-59,2,11.2954,0,0,5055,0.77,7/18/2016,K2-59 c,0,0,0,48.555141,-55.797296,0
850,K2-6,1,30.94191,0,0,5850,0.97,7/16/2015,K2-6 b,615,0,24.56,274.088098,58.349008,0
851,K2-60,1,3.00265,0.3,0,5500,0.97,2/2/2017,K2-60 b,1400,11.75971,0.17,48.745786,-55.370059,0
852,K2-61,1,2.57302,0,0,6293,1.21,7/18/2016,K2-61 b,0,0,0,49.895936,-56.200451,0
853,K2-62,2,6.67202,0,0,4880,0.77,7/18/2016,K2-62 b,0,0,0,47.749255,-50.997749,0
854,K2-62,2,16.1966,0,0,4880,0.77,7/18/2016,K2-62 c,0,0,0,47.749255,-50.997749,0
855,K2-63,1,20.257,0,0,6771,1.4,7/18/2016,K2-63 b,0,0,0,47.234715,-50.132876,0
856,K2-64,1,6.53044,0,0,5312,0.74,7/18/2016,K2-64 b,0,0,0,47.37569,-48.957319,0
857,K2-65,1,12.6475,0,78.06,5213,0.87,7/18/2016,K2-65 b,0,0,0,48.627986,-49.400447,0
858,K2-66,1,5.06965,0,0,5958,1.16,7/18/2016,K2-66 b,0,0,0,47.695161,-47.849621,0
859,K2-68,1,8.05428,0,0,4746,0.73,7/18/2016,K2-68 b,0,0,0,49.714277,-49.914174,0
860,K2-69,1,7.06599,0,0,4127,0.55,7/18/2016,K2-69 b,0,0,0,51.182838,-51.351009,0
861,K2-7,1,28.67992,0,0,5772,0.97,7/16/2015,K2-7 b,651,0,8.19,257.434321,52.455941,0
862,K2-70,1,13.97896,0,0,5622,0.94,7/18/2016,K2-70 b,0,0,0,54.041548,-53.41581,0
863,K2-71,1,6.98541,0,0,4006,0.48,7/18/2016,K2-71 b,0,0,0,57.397852,-55.969224,0
864,K2-72,4,5.57739,0,0,3497,0.22,7/18/2016,K2-72 b,0,0,0,51.459856,-49.939799,0
865,K2-72,4,15.1871,0,0,3497,0.22,7/18/2016,K2-72 c,0,0,0,51.459856,-49.939799,0
866,K2-72,4,7.7599,0,0,3497,0.22,7/18/2016,K2-72 d,0,0,0,51.459856,-49.939799,0
867,K2-72,4,24.1669,0,0,3497,0.22,7/18/2016,K2-72 e,0,0,0,51.459856,-49.939799,0
868,K2-73,1,7.49543,0,0,5922,1.05,7/18/2016,K2-73 b,0,0,0,52.520658,-49.988443,0
869,K2-74,1,19.5666,0,0,6060,0.96,7/18/2016,K2-74 b,0,0,0,57.296877,-53.840388,0
870,K2-75,2,7.8142,0,0,5995,1.16,7/18/2016,K2-75 b,0,0,0,57.966763,-52.253351,0
871,K2-75,2,18.311,0,0,5995,1.16,7/18/2016,K2-75 c,0,0,0,57.966763,-52.253351,0
872,K2-77,1,8.199796,0,141,4970,0.8,9/29/2016,K2-77 b,0,0,6.4,174.466679,-32.855114,0
873,K2-79,1,10.99573,0,0,5926,1.06,7/18/2016,K2-79 b,0,0,0,173.690228,-32.170735,0
874,K2-8,2,10.35239,0,0,4870,0.78,7/7/2016,K2-8 b,631,0,15,260.189611,54.742427,0
875,K2-8,2,5.06416,0,0,4870,0.78,7/7/2016,K2-8 c,801,0,6.87,260.189611,54.742427,0
876,K2-80,2,19.0918,0,0,5441,0.9,7/18/2016,K2-80 b,0,0,0,176.612189,-29.482826,0
877,K2-80,2,5.605,0,0,5441,0.9,7/18/2016,K2-80 c,0,0,0,176.612189,-29.482826,0
878,K2-81,1,6.10224,0,0,4530,0.7,7/18/2016,K2-81 b,0,0,0,174.63459,-29.936653,0
879,K2-83,2,2.74697,0,0,3910,0.48,7/18/2016,K2-83 b,0,0,0,175.581847,-27.513568,0
880,K2-83,2,9.99767,0,0,3910,0.48,7/18/2016,K2-83 c,0,0,0,175.581847,-27.513568,0
881,K2-84,2,6.4215,0,0,5652,0.95,7/18/2016,K2-84 b,0,0,0,171.581115,-29.579581,0
882,K2-84,2,27.86,0,0,5652,0.95,7/18/2016,K2-84 c,0,0,0,171.581115,-29.579581,0
883,K2-85,1,0.684533,0,0,4268,0.57,7/18/2016,K2-85 b,0,0,0,172.897733,-25.819668,0
884,K2-86,1,8.77683,0,0,5482,0.79,7/18/2016,K2-86 b,0,0,0,166.551452,-30.8311,0
885,K2-87,1,9.72739,0,0,5406,0.95,7/18/2016,K2-87 b,0,0,0,177.290367,-20.815532,0
886,K2-88,1,4.6122,0,0,3537,0.26,7/18/2016,K2-88 b,0,0,0,168.792278,-28.463786,0
887,K2-89,1,1.096026,0,0,3691,0.35,7/18/2016,K2-89 b,0,0,0,169.552092,-25.997442,0
888,K2-9,1,18.4498,0,110,3390,0.3,1/21/2016,K2-9 b,314,0,31.8,269.759511,58.535095,0
889,K2-90,2,13.7311,0,0,4136,0.56,7/18/2016,K2-90 b,0,0,0,169.547707,-23.201181,0
890,K2-90,2,2.90032,0,0,4136,0.56,7/18/2016,K2-90 c,0,0,0,169.547707,-23.201181,0
891,K2-91,1,1.419549,0,0,3622,0.29,7/18/2016,K2-91 b,0,0,0,171.029792,-19.324637,0
892,K2-95,1,10.13389,0,172,3471,0.36,9/8/2016,K2-95 b,0,2.73,5.12,206.394178,31.590889,0
893,K2-97,1,8.4061,0.001,763,4790,1.16,9/29/2016,K2-97 b,0,34.9613,0,214.287919,26.993121,0
894,K2-98,1,10.13675,0.67,435,6120,1.07,9/29/2016,K2-98 b,1102,8.1,0.543,213.026554,26.138179,0
895,K2-99,1,18.249,0,606,5990,1.6,10/6/2016,K2-99 b,0,28.6047,0.1,330.585429,53.976036,0
896,KELT-1,1,1.217514,1.4,262,6518,1.32,5/14/2014,KELT-1 b,0,158.908,0,112.503911,-22.47352,0
897,KELT-10,1,4.1662739,0.033,183,5948,1.11,4/28/2016,KELT-10 b,1377,12.39537,0.21,349.65855,-20.57232,0
898,KELT-11,1,4.736529,0.028,98,5370,1.44,5/10/2017,KELT-11 b,1712,6.03877,0.26,259.030986,42.606304,0
899,KELT-12,1,5.031623,0.071,360,6279,1.59,4/27/2017,KELT-12 b,1800,44.4962,0.4,62.189099,27.342882,0
900,KELT-14,1,1.7100566,0.025,266,5720,1.24,6/3/2016,KELT-14 b,1970,10.17056,0.072,253.629793,-14.194096,0
901,KELT-15,1,3.329441,0.11,291,6003,1.18,3/17/2016,KELT-15 b,1642,66.7443,0.14,265.372256,-12.860226,0
902,KELT-16,1,0.9689951,0.18,395.26,6236,1.21,2/9/2017,KELT-16 b,2453,50.8528,0.12,75.592223,-8.942192,0
903,KELT-17,1,3.0801716,0.12,210,7454,1.64,9/8/2016,KELT-17 b,2087,88.9924,0.18,210.377267,26.27669,0
904,KELT-18,1,2.8717518,0.04,311,6670,1.52,4/27/2017,KELT-18 b,2085,34.9613,0.038,102.714578,53.810394,0
905,KELT-2 A,1,4.1137912,0,124.22,6151,1.31,5/14/2014,KELT-2 A b,0,24.7897,0,180.950233,5.708274,0
906,KELT-20,1,3.4741085,0,139.7,8720,1.76,11/2/2017,KELT-20 b,2262,0,0.13,65.807642,4.627392,0
907,KELT-3,1,2.7033904,0.12,178,6306,1.28,5/14/2014,KELT-3 b,1816,20.976,0.24,181.255379,51.380378,0
908,KELT-4 A,1,2.9895932,0.019,210,6206,1.2,2/25/2016,KELT-4 A b,1823,19.0698,0.086,207.458036,57.992564,0
909,KELT-6,2,7.8455821,0,222,6272,1.13,9/3/2015,KELT-6 b,0,0,0,85.774049,85.55007,0
910,KELT-6,2,1276,0,222,6272,1.13,9/3/2015,KELT-6 c,0,0,0,85.774049,85.55007,0
911,KELT-7,1,2.7347749,0.073,129,6789,1.53,6/4/2015,KELT-7 b,2048,57.2094,0.12,172.512602,-3.364988,0
912,KELT-8,1,3.24406,0.047,236,5754,1.21,9/3/2015,KELT-8 b,1675,20.65895,0.37,54.841048,10.373807,0
913,KELT-9,1,1.4811235,0.15,188.7,10170,2.52,6/5/2017,KELT-9 b,4050,266.9772,0.011,78.912768,0.248612,0
914,KIC 10001893,3,0.2197,0,0,27500,0,10/3/2014,KIC 10001893 b,0,0,0,77.730385,16.585913,0
915,KIC 10001893,3,0.32528,0,0,27500,0,10/3/2014,KIC 10001893 c,0,0,0,77.730385,16.585913,0
916,KIC 10001893,3,0.81161,0,0,27500,0,10/3/2014,KIC 10001893 d,0,0,0,77.730385,16.585913,0
917,KIC 10525077,1,854.083,0,0,6091,1.01,1/5/2016,KIC 10525077 b,0,0,46,78.488525,16.888976,0
918,KIC 3558849,1,1322.3,0,0,6175,0.98,1/5/2016,KIC 3558849 b,0,0,21.5,72.433857,7.980663,0
919,KIC 5437945,2,440.7813,0,0,6340,1.07,1/5/2016,KIC 5437945 b,0,0,5.1,72.033157,13.354994,0
920,KIC 5951458,1,1320.1,0,0,6258,0.98,1/5/2016,KIC 5951458 b,0,0,109.1,72.734102,13.237299,0
921,KIC 7917485,1,840,0,0,7067,1.63,8/18/2016,KIC 7917485 b,0,0,0,78.527116,7.52076,0
922,KOI-7892,2,31.8099,0,0,6474,1.04,1/5/2016,KIC 8540376 b,0,0,3.7,74.174411,19.027935,0
923,KOI-7892,2,75.2,0,0,6474,1.04,1/5/2016,KIC 8540376 c,0,0,14.1,74.174411,19.027935,0
924,KIC 9663113,1,572.3847,0,0,6065,0.98,1/5/2016,KIC 9663113 b,0,0,23,80.050762,10.323861,0
925,KOI-12,1,17.8552333,0,426,6820,1.45,5/14/2015,KOI-12 b,0,0,1.5,75.498902,7.469747,0
926,KOI-1257,1,86.647661,1.2,900,5520,0.99,6/25/2014,KOI-1257 b,511,111.24,0,76.891791,13.317447,0
927,KOI-13,1,1.763588,0.3,0,7650,1.72,10/15/2015,KOI-13 b,2550,50.8528,0.0039,77.505924,16.806704,0
928,KOI-142,2,10.95416,0.42,339,5471,0.96,5/14/2014,KOI-142 b,0,2.5,1.3,72.934724,11.528176,0
929,KOI-142,2,22.3395,0,339,5471,0.96,5/14/2014,KOI-142 c,0,9.2,0,72.934724,11.528176,0
930,KOI-217,1,3.90512,0,800,5545,0.95,5/14/2014,KOI-217 b,0,0,0,79.292224,11.63338,0
931,KOI-351,7,7.008151,0,780,6080,1.2,5/14/2014,KOI-351 b,0,0,1.8,79.269475,19.255755,0
932,KOI-351,7,8.719375,0,780,6080,1.2,5/14/2014,KOI-351 c,0,0,0.8,79.269475,19.255755,0
933,KOI-351,7,59.73667,0,780,6080,1.2,5/14/2014,KOI-351 d,0,0,4.8,79.269475,19.255755,0
934,KOI-351,7,91.93913,0,780,6080,1.2,5/14/2014,KOI-351 e,0,0,4.3,79.269475,19.255755,0
935,KOI-351,7,124.9144,0,780,6080,1.2,5/14/2014,KOI-351 f,0,0,9.7,79.269475,19.255755,0
936,KOI-351,7,210.60697,0,780,6080,1.2,5/14/2014,KOI-351 g,0,0,4.1,79.269475,19.255755,0
937,KOI-351,7,331.60059,0,780,6080,1.2,5/14/2014,KOI-351 h,0,0,4.7,79.269475,19.255755,0
938,KOI-55,2,0.240104,0,1180,27730,0.5,5/14/2014,KOI-55 b,0,0,0,75.161148,8.231243,0
939,KOI-55,2,0.342887,0,1180,27730,0.5,5/14/2014,KOI-55 c,0,0,0,75.161148,8.231243,0
940,KOI-94,4,3.743208,5.5,0,6182,1.28,5/14/2014,KOI-94 b,1486,4.6,0.59,76.226002,7.983252,0
941,KOI-94,4,10.423648,0.36,0,6182,1.28,5/14/2014,KOI-94 c,1012,5.7,1.2,76.226002,7.983252,0
942,KOI-94,4,22.342989,0.101,0,6182,1.28,5/14/2014,KOI-94 d,806,11,1.9,76.226002,7.983252,0
943,KOI-94,4,54.32031,0.26,0,6182,1.28,5/14/2014,KOI-94 e,584,18,3.5,76.226002,7.983252,0
944,Kapteyn,1,121.54,0,3.92,3550,0.28,6/4/2014,Kapteyn c,0,0,0,250.531754,-36.001999,26.6
945,Kepler-10,2,0.837491,3,173,5627,0.91,10/15/2015,Kepler-10 b,2130,1.27132,0.13,80.489685,18.816234,0
946,Kepler-10,2,45.294301,1,173,5627,0.91,6/2/2014,Kepler-10 c,584,1.9,2.8,80.489685,18.816234,0
947,Kepler-100,3,6.88705,6.33,0,5825,1.08,5/14/2014,Kepler-100 b,0,3.2,0,74.227665,11.945404,0
948,Kepler-100,3,12.8159,0,0,5825,1.08,10/13/2016,Kepler-100 c,0,0,0,74.227665,11.945404,0
949,Kepler-100,3,35.3331,0,0,5825,1.08,10/13/2016,Kepler-100 d,0,0,0,74.227665,11.945404,0
950,Kepler-1000,1,120.0181272,0,925,6453,1.4,5/10/2016,Kepler-1000 b,0,0,0,77.653096,17.073156,0
951,Kepler-1001,1,14.30511983,0,1009,5491,0.9,5/10/2016,Kepler-1001 b,0,0,0,79.03205,17.88446,0
952,Kepler-1002,1,4.33642933,0,425,6144,1.22,5/10/2016,Kepler-1002 b,0,0,0,75.783786,11.306748,0
953,Kepler-1003,1,3.55485691,0,873,6109,1.11,5/10/2016,Kepler-1003 b,0,0,0,77.092897,12.786833,0
954,Kepler-1004,1,5.28789787,0,1080,4972,1.11,5/10/2016,Kepler-1004 b,0,0,0,83.258313,11.796209,0
955,Kepler-1005,1,6.49801525,0,515,5782,1,5/10/2016,Kepler-1005 b,0,0,0,73.892739,15.910914,0
956,Kepler-1006,1,19.76172042,0,496,5328,0.78,5/10/2016,Kepler-1006 b,0,0,0,76.22454,9.319373,0
957,Kepler-1007,1,5.18500207,0,365,4587,0.73,5/10/2016,Kepler-1007 b,0,0,0,79.203775,10.772097,0
958,Kepler-1008,1,12.43931193,0,299,5066,0.81,5/10/2016,Kepler-1008 b,0,0,0,78.644941,9.964287,0
959,Kepler-1009,1,11.35011917,0,281,4027,0.59,5/10/2016,Kepler-1009 b,0,0,0,72.293115,18.000538,0
960,Kepler-101,2,3.4876812,0.83,0,5667,1.17,9/25/2014,Kepler-101 b,1513,5.1,0.88,78.046732,19.673579,0
961,Kepler-101,2,6.02976,0,0,5667,1.17,9/25/2014,Kepler-101 c,1413,0,3,78.046732,19.673579,0
962,Kepler-1010,1,34.2685705,0,610,5253,0.86,5/10/2016,Kepler-1010 b,0,0,0,75.541545,14.309853,0
963,Kepler-1011,1,5.75322197,0,860,5416,0.91,5/10/2016,Kepler-1011 b,0,0,0,80.611835,10.347867,0
964,Kepler-1012,1,5.50860439,0,420,5556,0.95,5/10/2016,Kepler-1012 b,0,0,0,77.755408,15.176724,0
965,Kepler-1013,1,18.93054959,0,433,4954,0.81,5/10/2016,Kepler-1013 b,0,0,0,76.13149,13.739875,0
966,Kepler-1014,1,16.57110363,0,672,5388,0.88,5/10/2016,Kepler-1014 b,0,0,0,74.326986,16.987302,0
967,Kepler-1015,1,16.00494214,0,932,6769,1.49,5/10/2016,Kepler-1015 b,0,0,0,75.998905,11.674673,0
968,Kepler-1016,2,1.95452434,0,1239,5821,0.99,5/10/2016,Kepler-1016 b,0,0,0,78.937216,11.650765,0
969,Kepler-1016,2,105.6551369,0,1239,5821,0.99,5/10/2016,Kepler-1016 c,0,0,0,78.937216,11.650765,0
970,Kepler-1017,1,7.23400469,0,554,5473,0.93,5/10/2016,Kepler-1017 b,0,0,0,69.992051,16.658529,0
971,Kepler-1018,1,49.1013514,0,894,5518,0.91,5/10/2016,Kepler-1018 b,0,0,0,75.193075,18.462179,0
972,Kepler-1019,1,1.41122985,0,198,4433,0.7,5/10/2016,Kepler-1019 b,0,0,0,77.005843,18.998284,0
973,Kepler-102,5,5.28696,0,0,4909,0.81,10/13/2016,Kepler-102 b,0,0,0,76.483822,20.434732,0
974,Kepler-102,5,7.07142,0,0,4909,0.81,10/13/2016,Kepler-102 c,0,0,0,76.483822,20.434732,0
975,Kepler-102,5,10.3117,6.46,0,4909,0.81,5/14/2014,Kepler-102 d,0,1.8,0,76.483822,20.434732,0
976,Kepler-102,5,16.1457,1.12,0,4909,0.81,5/14/2014,Kepler-102 e,0,2,0,76.483822,20.434732,0
977,Kepler-102,5,27.4536,0,0,4909,0.81,10/13/2016,Kepler-102 f,0,0,0,76.483822,20.434732,0
978,Kepler-1020,1,96.9151496,0,446,5227,0.87,5/10/2016,Kepler-1020 b,0,0,0,78.68325,13.028772,0
979,Kepler-1021,1,13.47469571,0,837,5431,0.89,5/10/2016,Kepler-1021 b,0,0,0,76.049944,9.686187,0
980,Kepler-1022,1,10.99469878,0,455,4445,0.71,5/10/2016,Kepler-1022 b,0,0,0,78.261312,15.347835,0
981,Kepler-1023,1,62.1387714,0,686,5494,0.93,5/10/2016,Kepler-1023 b,0,0,0,80.850793,16.639087,0
982,Kepler-1024,1,66.4162133,0,1017,5143,0.81,5/10/2016,Kepler-1024 b,0,0,0,71.01225,9.896771,0
983,Kepler-1025,1,37.3229493,0,716,6089,1.09,5/10/2016,Kepler-1025 b,0,0,0,74.013754,17.342378,0
984,Kepler-1026,1,36.5156053,0,389,4948,0.79,5/10/2016,Kepler-1026 b,0,0,0,69.901898,16.511982,0
985,Kepler-1027,1,1.9078052,0,291,5436,0.91,5/10/2016,Kepler-1027 b,0,0,0,73.789004,14.848819,0
986,Kepler-1028,1,2.51462432,0,633,5522,0.9,5/10/2016,Kepler-1028 b,0,0,0,81.00851,16.308011,0
987,Kepler-1029,1,4.41769648,0,422,5030,0.82,5/10/2016,Kepler-1029 b,0,0,0,74.072692,11.250161,0
988,Kepler-103,2,15.9654,1.4,0,5845,1.09,5/14/2014,Kepler-103 b,0,8.6,0,71.652008,12.757195,0
989,Kepler-103,2,179.612,1.2,0,5845,1.09,5/14/2014,Kepler-103 c,0,25.2,0,71.652008,12.757195,0
990,Kepler-1030,1,19.32952416,0,795,4983,0.8,5/10/2016,Kepler-1030 b,0,0,0,78.485323,12.153552,0
991,Kepler-1031,1,1.22621732,0,741,6011,1.09,5/10/2016,Kepler-1031 b,0,0,0,82.101764,12.13133,0
